SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,customerID,Churn_Prob,VaR,CLV,Segment,Strategy,Action,Timing
0,No,No,1,No,Fiber optic,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.3,9940-RHLFB,0.7324876380915188,55.15631914829137,75.3,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,27,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.45,0818-OCPZO,0.5376440582456786,43.79110854411053,2199.15,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,15,No,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,4631-OACRM,0.5158198821829691,40.95609864532776,1191.0,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,2,No,DSL,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.3,3234-VKACU,0.5945599495907548,41.797564456230056,140.6,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,Yes,No,16,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.05,9121-PHQSR,0.5051849073678943,42.965976371639414,1360.8,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,54,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.05,8058-DMYRU,0.507720238785911,45.720207502671286,4862.7,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,DSL,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,3658-KIBGF,0.5083034727988267,27.905860656655584,54.9,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,DSL,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,1845-ZLLIG,0.5103335057904977,25.59322531539346,50.15,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,No,30,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,0524-IAVZO,0.534000951018076,45.390080836536455,2550.0,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,DSL,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,5692-FPTAH,0.5103335057904977,23.169141162888597,45.4,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No phone service,DSL,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,6317-YPKDH,0.5330816178895665,15.965794455792517,29.95,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,22,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,9167-APMXZ,0.5058504278221089,42.567313501230466,1851.3000000000002,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,Yes,37,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,2824-MYYBN,0.5438971317983874,51.8062018037964,3524.25,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,15,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Electronic check,89.85,1112-CUNAO,0.5370811417335641,48.256740584760735,1347.75,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,13,No,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.8,5364-EVNIB,0.5854253744134421,46.71694487819268,1037.3999999999999,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No phone service,DSL,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,3439-GVUSX,0.5373240015950449,13.110705638919095,24.4,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,DSL,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.15,7663-RGWBC,0.5103335057904977,22.531224280650473,44.15,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,Fiber optic,No,No,No,No,No,Month-to-month,No,Electronic check,71.35,3177-LASXD,0.7316512489740431,52.20331661429797,71.35,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,9,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,5928-QLDHB,0.6650601466346306,50.71083618089059,686.25,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,24,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.95,0581-MDMPW,0.5150308834310524,45.81199708119211,2134.8,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,3,No phone service,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,7273-TEFQD,0.7389097469293683,30.406136086143505,123.44999999999999,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,3244-DCJWY,0.7790314323967034,54.726958125868414,70.25,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,3,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.4,2055-PDADH,0.7790314323967034,54.84381284072792,211.20000000000002,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,21,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.85,4686-UXDML,0.5782932124780359,57.74257726593188,2096.85,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,5542-TBBWB,0.7790314323967034,54.45429712452957,69.9,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,3,No phone service,DSL,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),35.2,5759-RCVCB,0.6050891225260253,21.299137112916092,105.60000000000001,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,6,No,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.4,7005-CCBKV,0.6455996472617056,54.48861022888796,506.40000000000003,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,No,38,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,6518-LGAOV,0.528202035487542,55.46121372619191,3990.0,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,6,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,3453-RTHJQ,0.5844624500116758,40.3863552958068,414.59999999999997,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,5196-SGOAK,0.7790314323967034,58.972679432430446,75.7,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,2,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,2897-DOVND,0.7790314323967034,54.376393981289894,139.6,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,14,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,9685-WKZGT,0.6217412607219759,46.59950749111209,1049.3,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,Yes,No,50,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,5889-JTMUL,0.5006722125557921,47.588893803428036,4752.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,Fiber optic,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),73.5,9747-DDZOS,0.6501666353294397,47.78724769671382,73.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,3,No phone service,DSL,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,8993-PHFWD,0.6273385570397881,15.84029856525465,75.75,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,3,Yes,DSL,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.25,1230-QAJDW,0.5887600837903534,38.416595467320555,195.75,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,8,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,7130-VTEWQ,0.6650601466346306,50.37830610757327,606.0,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,11,No,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.5,5288-AHOUP,0.6455996472617056,50.67957231004389,863.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,18,No,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.95,9208-OLGAQ,0.5168142232397117,43.90336826421351,1529.1000000000001,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,18,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.15,7801-KICAO,0.5376440582456786,39.866306918917076,1334.7,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,5,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.3,2952-QAYZF,0.6659332106952955,56.80410287230871,426.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,4,No,Fiber optic,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,3223-DWFIO,0.5200618604344307,36.06629002112776,277.4,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,No,34,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,8397-MVTAZ,0.5992207031537926,59.95203135053695,3401.7,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,2,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,6856-RAURS,0.7747806676736275,58.031072008754705,149.8,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,2,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,3750-CKVKH,0.7790314323967034,52.779379544876655,135.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,3,No phone service,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,6338-AVWCY,0.6619401046236094,26.576895200637917,120.44999999999999,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,Yes,11,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,1867-BDVFH,0.6058816718971269,45.04730230555138,817.8499999999999,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,11,No,Fiber optic,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,0315-LVCRK,0.5850512732432697,49.612347971029266,932.8,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,Yes,1,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,1853-UDXBW,0.7326760919786623,51.28732643850636,70.0,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,DSL,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.45,8280-MQRQN,0.51132678142604,25.79643612294372,50.45,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,4,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,8111-RKSPX,0.5739662734110971,41.44036494028121,288.8,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,21,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,9279-CJEOJ,0.5701981713183967,54.39690554377505,2003.4,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,Yes,No,57,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,3768-NLUBH,0.5000887537066656,50.308928622890555,5734.2,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,4,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.3,2674-MIAHT,0.5782056473877956,46.42991348523998,321.2,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,Yes,25,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.9,8393-DLHGA,0.5257359654999796,50.41807909144804,2397.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,DSL,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.2,4678-DVQEO,0.531091020701052,27.722951280594913,52.2,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,Yes,6,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,6137-NICCO,0.5802705710131625,54.57444720378793,564.3,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No phone service,DSL,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,9895-VFOXH,0.5373240015950449,13.110705638919095,24.4,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,1,No,DSL,No,No,No,No,No,Month-to-month,No,Electronic check,45.2,4706-DGAHW,0.538038765046336,24.319352180094388,45.2,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,3,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,9576-ANLXO,0.7054474349362587,49.06386909981679,208.64999999999998,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,23,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,3858-VOBET,0.5376440582456786,40.29642216551361,1723.8500000000001,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No phone service,DSL,No,No,No,No,No,Month-to-month,No,Mailed check,25.35,6158-HDPXZ,0.5373240015950449,13.621163440434389,25.35,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,Yes,1,Yes,DSL,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.05,8445-DNBAE,0.631120721448261,31.587592108485463,50.05,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,2,No,Fiber optic,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,0685-MLYYM,0.7316512489740431,51.76432586491355,141.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,DSL,No,No,No,No,No,Month-to-month,No,Electronic check,49.95,1471-GIQKQ,0.538038765046336,26.875036314064484,49.95,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,Yes,3,Yes,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.15,7159-FVYPK,0.5934316783003881,41.03580055447184,207.45000000000002,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No phone service,DSL,No,No,No,No,No,Month-to-month,No,Electronic check,24.6,9227-LUNBG,0.6273385570397881,15.432528503178789,24.6,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,DSL,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.55,4727-MCYZG,0.5097662919404881,28.31751751729411,55.55,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,Yes,DSL,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.85,3877-JRJIP,0.733978725046924,43.9286266940584,59.85,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,3,Yes,Fiber optic,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.4,6680-WKXRZ,0.7227258256416188,53.770801427736444,223.20000000000002,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,Yes,No,36,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,3672-YITQD,0.534000951018076,44.90947998062019,3027.6,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,24,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.65,0447-RXSGD,0.5701981713183967,56.82024777187823,2391.6000000000004,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,1,No,DSL,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,8720-RQSBJ,0.538038765046336,23.67370566203878,44.0,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,15,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.5,9402-ORRAH,0.580633645387287,53.12797855293676,1372.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,3,No,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.6,8617-ENBDS,0.7138782491716126,52.54143913903068,220.79999999999998,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,No,1,No phone service,DSL,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.0,3841-CONLJ,0.6776555556036082,23.71794444612629,35.0,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,2,No,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.8,5159-YFPKQ,0.7797466849810352,59.10479872156246,151.6,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,45,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,1608-GMEWB,0.5110243900625598,47.98519022687437,4225.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,No,1,No,Fiber optic,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,1746-TGTWV,0.6501098936974967,48.98578049010637,75.35,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,6,No,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.5,9840-DVNDC,0.5613601987465869,45.189495999100245,483.0,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,No,10,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,5976-JCJRH,0.5758587496726207,40.482870101985235,703.0,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,1,No phone service,DSL,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,9907-SWKKF,0.5373240015950449,13.459966239955875,25.05,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,4,No,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.4,8266-VBFQL,0.5781061919751803,52.2607997545563,361.6,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,2,No,Fiber optic,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.0,4512-ZUIYL,0.6492134481304569,45.44494136913198,140.0,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,Fiber optic,No,No,No,No,No,Month-to-month,No,Electronic check,68.65,2856-HYAPG,0.7316512489740431,50.227858242068066,68.65,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,Yes,No,27,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.55,0576-WNXXC,0.5937042550065338,56.7284415658743,2579.85,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,13,No,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,5228-EXCET,0.6455996472617056,52.19673148110889,1051.05,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,3,No,DSL,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,9048-JVYVF,0.6549952887326407,45.42392327360863,208.04999999999998,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,18,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.7,9050-QLROH,0.5142338584214834,46.641010958828545,1632.6000000000001,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,Yes,Yes,1,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,0679-IDSTG,0.7326760919786623,50.73781936952237,69.25,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,4,No,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.85,6376-GAHQE,0.5845310453876935,45.50574188343194,311.4,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,Yes,No,34,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,8621-MNIHH,0.5349852731820108,50.42236199740452,3204.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,9,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.4,5357-TZHPP,0.6435685460259475,54.317185284589975,759.6,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,13,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,9506-UXUSK,0.5844624500116758,41.00004086831906,911.95,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,Yes,No,53,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.9,7056-IMHCC,0.5640448118608975,57.47616632862546,5400.700000000001,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,2,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.95,3721-CNEYS,0.7790314323967034,55.27228012854611,141.9,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,5,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,6435-SRWBJ,0.5991324754713924,49.57821234525772,413.75,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,No,3,No phone service,DSL,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.9,9572-WUKSB,0.6121659527215153,18.303761986373306,89.69999999999999,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,35,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3318-OSATS,0.6066799179619001,57.90759816946337,3340.75,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,20,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.55,3211-AAPKX,0.5025612110348087,49.52740734748039,1971.0,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,4,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,5339-PXDVH,0.5760249497790302,52.21666169746909,362.6,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,2,No,Fiber optic,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,6166-ILMNY,0.6492134481304569,45.282638007099365,139.5,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,9804-ICWBG,0.7790314323967034,54.45429712452957,69.9,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,Yes,DSL,No,No,No,No,No,Month-to-month,No,Mailed check,50.75,2103-ZRXFN,0.5315676413128818,26.977057796628753,50.75,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,1,No,Fiber optic,Yes,No,No,No,No,Month-to-month,No,Mailed check,75.3,3627-FHKBK,0.5633360952535459,42.419207972592005,75.3,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,8,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,3030-YDNRM,0.6650601466346306,49.7797519756021,598.8,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,2,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,4342-HENTK,0.7790314323967034,55.038570698827094,141.3,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,2,No phone service,DSL,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,7881-EVUAD,0.658683659442772,28.059923892262088,85.2,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,No,No,9,No,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,6000-APYLU,0.6455996472617056,52.16445149874581,727.1999999999999,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
0,Yes,No,19,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,0168-XZKBB,0.5933496159505346,51.532414145303925,1650.1499999999999,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
1,No,No,19,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.85,4283-FUTGF,0.5386284447788585,43.00948131559185,1517.1499999999999,Mid-Value/Monitor,Anchor Bundle,Add Online Security / Tech Support,Next 30 Days
